MESSAGEDATE,"station_name","wl_radar","wl_radar_QC","water_sea_level","water_sea_level_QC",lat,lon
"2023-12-20 12:00:00",TOROBULU,"3.38159",1,"3.402",1,"-4.44595","122.4563"
"2023-12-20 11:50:00",TOROBULU,"3.40359",1,"3.424",1,"-4.44595","122.4563"
"2023-12-20 11:40:00",TOROBULU,"3.41459",1,"3.433",1,"-4.44595","122.4563"
"2023-12-20 11:30:00",TOROBULU,"3.41659",1,"3.437",1,"-4.44595","122.4563"
"2023-12-20 11:20:00",TOROBULU,"3.42259",1,"3.442",1,"-4.44595","122.4563"
"2023-12-20 11:10:00",TOROBULU,"3.42559",1,"3.445",1,"-4.44595","122.4563"
"2023-12-20 11:00:00",TOROBULU,"3.42059",1,"3.442",1,"-4.44595","122.4563"
"2023-12-20 10:50:00",TOROBULU,"3.40759",1,"3.43",1,"-4.44595","122.4563"
"2023-12-20 10:40:00",TOROBULU,"3.38859",1,"3.411",1,"-4.44595","122.4563"
"2023-12-20 10:30:00",TOROBULU,"3.36459",1,"3.386",1,"-4.44595","122.4563"
"2023-12-20 10:20:00",TOROBULU,"3.33259",1,"3.354",1,"-4.44595","122.4563"
"2023-12-20 10:10:00",TOROBULU,"3.29959",1,"3.319",1,"-4.44595","122.4563"
"2023-12-20 10:00:00",TOROBULU,"3.26059",1,"3.28",1,"-4.44595","122.4563"
"2023-12-20 09:50:00",TOROBULU,"3.21359",1,"3.231",1,"-4.44595","122.4563"
"2023-12-20 09:40:00",TOROBULU,"3.15659",1,"3.17",1,"-4.44595","122.4563"
"2023-12-20 09:30:00",TOROBULU,"3.08959",1,"3.105",1,"-4.44595","122.4563"
"2023-12-20 09:20:00",TOROBULU,"3.02059",1,"3.036",1,"-4.44595","122.4563"
"2023-12-20 09:10:00",TOROBULU,"2.95459",1,"2.967",1,"-4.44595","122.4563"
"2023-12-20 09:00:00",TOROBULU,"2.88759",1,"2.896",1,"-4.44595","122.4563"
"2023-12-20 08:50:00",TOROBULU,"2.81359",1,"2.819",1,"-4.44595","122.4563"
"2023-12-20 08:40:00",TOROBULU,"2.73859",1,"2.741",1,"-4.44595","122.4563"
"2023-12-20 08:30:00",TOROBULU,"2.65959",1,"2.661",1,"-4.44595","122.4563"
"2023-12-20 08:20:00",TOROBULU,"2.58759",1,"2.586",1,"-4.44595","122.4563"
"2023-12-20 08:10:00",TOROBULU,"2.51559",1,"2.515",1,"-4.44595","122.4563"
"2023-12-20 08:00:00",TOROBULU,"2.44559",1,"2.443",1,"-4.44595","122.4563"
"2023-12-20 07:50:00",TOROBULU,"2.36959",1,"2.366",1,"-4.44595","122.4563"
"2023-12-20 07:40:00",TOROBULU,"2.29059",1,"2.289",1,"-4.44595","122.4563"
"2023-12-20 07:30:00",TOROBULU,"2.21159",1,"2.211",1,"-4.44595","122.4563"
"2023-12-20 07:20:00",TOROBULU,"2.14259",1,"2.142",1,"-4.44595","122.4563"
"2023-12-20 07:10:00",TOROBULU,"2.06259",1,"2.063",1,"-4.44595","122.4563"
"2023-12-20 07:00:00",TOROBULU,"1.99359",1,"1.994",1,"-4.44595","122.4563"
"2023-12-20 06:50:00",TOROBULU,"1.92159",1,"1.919",1,"-4.44595","122.4563"
"2023-12-20 06:40:00",TOROBULU,"1.85459",1,"1.85",1,"-4.44595","122.4563"
"2023-12-20 06:30:00",TOROBULU,"1.78459",1,"1.781",1,"-4.44595","122.4563"
"2023-12-20 06:20:00",TOROBULU,"1.73059",1,"1.725",1,"-4.44595","122.4563"
"2023-12-20 06:10:00",TOROBULU,"1.68159",1,"1.673",1,"-4.44595","122.4563"
"2023-12-20 06:00:00",TOROBULU,"1.63859",1,"1.629",1,"-4.44595","122.4563"
"2023-12-20 05:50:00",TOROBULU,"1.59159",1,"1.583",1,"-4.44595","122.4563"
"2023-12-20 05:40:00",TOROBULU,"1.55859",1,"1.547",1,"-4.44595","122.4563"
"2023-12-20 05:30:00",TOROBULU,"1.52559",1,"1.513",1,"-4.44595","122.4563"
"2023-12-20 05:20:00",TOROBULU,"1.49759",1,"1.489",1,"-4.44595","122.4563"
"2023-12-20 05:10:00",TOROBULU,"1.48759",1,"1.477",1,"-4.44595","122.4563"
"2023-12-20 05:00:00",TOROBULU,"1.47059",1,"1.461",1,"-4.44595","122.4563"
"2023-12-20 04:50:00",TOROBULU,"1.47059",1,"1.458",1,"-4.44595","122.4563"
"2023-12-20 04:40:00",TOROBULU,"1.45359",1,"1.443",1,"-4.44595","122.4563"
"2023-12-20 04:30:00",TOROBULU,"1.46259",1,"1.451",1,"-4.44595","122.4563"
"2023-12-20 04:20:00",TOROBULU,"1.45959",1,"1.448",1,"-4.44595","122.4563"
"2023-12-20 04:10:00",TOROBULU,"1.48059",1,"1.468",1,"-4.44595","122.4563"
"2023-12-20 04:00:00",TOROBULU,"1.49859",1,"1.486",1,"-4.44595","122.4563"
"2023-12-20 03:50:00",TOROBULU,"1.52859",1,"1.515",1,"-4.44595","122.4563"
"2023-12-20 03:40:00",TOROBULU,"1.55759",1,"1.54",1,"-4.44595","122.4563"
"2023-12-20 03:30:00",TOROBULU,"1.59459",1,"1.577",1,"-4.44595","122.4563"
"2023-12-20 03:20:00",TOROBULU,"1.63659",1,"1.621",1,"-4.44595","122.4563"
"2023-12-20 03:10:00",TOROBULU,"1.68859",1,"1.674",1,"-4.44595","122.4563"
"2023-12-20 03:00:00",TOROBULU,"1.74159",1,"1.729",1,"-4.44595","122.4563"
"2023-12-20 02:50:00",TOROBULU,"1.79559",1,"1.783",1,"-4.44595","122.4563"
"2023-12-20 02:40:00",TOROBULU,"1.85859",1,"1.847",1,"-4.44595","122.4563"
"2023-12-20 02:30:00",TOROBULU,"1.91559",1,"1.905",1,"-4.44595","122.4563"
"2023-12-20 02:20:00",TOROBULU,"1.96859",1,"1.961",1,"-4.44595","122.4563"
"2023-12-20 02:10:00",TOROBULU,"2.03159",1,"2.023",1,"-4.44595","122.4563"
"2023-12-20 02:00:00",TOROBULU,"2.09159",1,"2.086",1,"-4.44595","122.4563"
"2023-12-20 01:50:00",TOROBULU,"2.14959",1,"2.144",1,"-4.44595","122.4563"
"2023-12-20 01:40:00",TOROBULU,"2.20659",1,"2.201",1,"-4.44595","122.4563"
"2023-12-20 01:30:00",TOROBULU,"2.26859",1,"2.265",1,"-4.44595","122.4563"
"2023-12-20 01:20:00",TOROBULU,"2.32359",1,"2.322",1,"-4.44595","122.4563"
"2023-12-20 01:10:00",TOROBULU,"2.37659",1,"2.376",1,"-4.44595","122.4563"
"2023-12-20 01:00:00",TOROBULU,"2.42659",1,"2.426",1,"-4.44595","122.4563"
"2023-12-20 00:50:00",TOROBULU,"2.48359",1,"2.485",1,"-4.44595","122.4563"
"2023-12-20 00:40:00",TOROBULU,"2.53559",1,"2.538",1,"-4.44595","122.4563"
"2023-12-20 00:30:00",TOROBULU,"2.58559",1,"2.59",1,"-4.44595","122.4563"
"2023-12-20 00:20:00",TOROBULU,"2.63759",1,"2.643",1,"-4.44595","122.4563"
"2023-12-20 00:10:00",TOROBULU,"2.68359",1,"2.689",1,"-4.44595","122.4563"
"2023-12-20 00:00:00",TOROBULU,"2.72359",1,"2.73",1,"-4.44595","122.4563"
"2023-12-19 23:50:00",TOROBULU,"2.76359",1,"2.77",1,"-4.44595","122.4563"
"2023-12-19 23:40:00",TOROBULU,"2.80359",1,"2.81",1,"-4.44595","122.4563"
"2023-12-19 23:30:00",TOROBULU,"2.83959",1,"2.847",1,"-4.44595","122.4563"
"2023-12-19 23:20:00",TOROBULU,"2.87159",1,"2.879",1,"-4.44595","122.4563"
"2023-12-19 23:10:00",TOROBULU,"2.89659",1,"2.904",1,"-4.44595","122.4563"
"2023-12-19 23:00:00",TOROBULU,"2.92059",1,"2.929",1,"-4.44595","122.4563"
"2023-12-19 22:50:00",TOROBULU,"2.93959",1,"2.948",1,"-4.44595","122.4563"
"2023-12-19 22:40:00",TOROBULU,"2.95959",1,"2.968",1,"-4.44595","122.4563"
"2023-12-19 22:30:00",TOROBULU,"2.97559",1,"2.985",1,"-4.44595","122.4563"
"2023-12-19 22:20:00",TOROBULU,"2.98959",1,"2.999",1,"-4.44595","122.4563"
"2023-12-19 22:10:00",TOROBULU,"3.00059",1,"3.008",1,"-4.44595","122.4563"
"2023-12-19 22:00:00",TOROBULU,"3.00359",1,"3.011",1,"-4.44595","122.4563"
"2023-12-19 21:50:00",TOROBULU,"3.00659",1,"3.015",1,"-4.44595","122.4563"
"2023-12-19 21:40:00",TOROBULU,"3.00359",1,"3.012",1,"-4.44595","122.4563"
"2023-12-19 21:30:00",TOROBULU,"2.99259",1,"2.999",1,"-4.44595","122.4563"
"2023-12-19 21:20:00",TOROBULU,"2.97859",1,"2.983",1,"-4.44595","122.4563"
"2023-12-19 21:10:00",TOROBULU,"2.95759",1,"2.963",1,"-4.44595","122.4563"
"2023-12-19 21:00:00",TOROBULU,"2.93359",1,"2.94",1,"-4.44595","122.4563"
"2023-12-19 20:50:00",TOROBULU,"2.90559",1,"2.912",1,"-4.44595","122.4563"
"2023-12-19 20:40:00",TOROBULU,"2.87659",1,"2.882",1,"-4.44595","122.4563"
"2023-12-19 20:30:00",TOROBULU,"2.83759",1,"2.843",1,"-4.44595","122.4563"
"2023-12-19 20:20:00",TOROBULU,"2.79759",1,"2.802",1,"-4.44595","122.4563"
"2023-12-19 20:10:00",TOROBULU,"2.75559",1,"2.761",1,"-4.44595","122.4563"
"2023-12-19 20:00:00",TOROBULU,"2.70659",1,"2.71",1,"-4.44595","122.4563"
"2023-12-19 19:50:00",TOROBULU,"2.66059",1,"2.663",1,"-4.44595","122.4563"
"2023-12-19 19:40:00",TOROBULU,"2.61059",1,"2.612",1,"-4.44595","122.4563"
"2023-12-19 19:30:00",TOROBULU,"2.55759",1,"2.559",1,"-4.44595","122.4563"
"2023-12-19 19:20:00",TOROBULU,"2.50159",1,"2.5",1,"-4.44595","122.4563"
"2023-12-19 19:10:00",TOROBULU,"2.43759",1,"2.435",1,"-4.44595","122.4563"
"2023-12-19 19:00:00",TOROBULU,"2.37459",1,"2.371",1,"-4.44595","122.4563"
"2023-12-19 18:50:00",TOROBULU,"2.31559",1,"2.312",1,"-4.44595","122.4563"
"2023-12-19 18:40:00",TOROBULU,"2.25859",1,"2.255",1,"-4.44595","122.4563"
"2023-12-19 18:30:00",TOROBULU,"2.20459",1,"2.2",1,"-4.44595","122.4563"
"2023-12-19 18:20:00",TOROBULU,"2.14959",1,"2.143",1,"-4.44595","122.4563"
"2023-12-19 18:10:00",TOROBULU,"2.09159",1,"2.085",1,"-4.44595","122.4563"
"2023-12-19 18:00:00",TOROBULU,"2.04659",1,"2.038",1,"-4.44595","122.4563"
"2023-12-19 17:50:00",TOROBULU,"2.00559",1,"1.997",1,"-4.44595","122.4563"
"2023-12-19 17:40:00",TOROBULU,"1.97159",1,"1.961",1,"-4.44595","122.4563"
"2023-12-19 17:30:00",TOROBULU,"1.94159",1,"1.932",1,"-4.44595","122.4563"
"2023-12-19 17:20:00",TOROBULU,"1.91259",1,"1.903",1,"-4.44595","122.4563"
"2023-12-19 17:10:00",TOROBULU,"1.88559",1,"1.875",1,"-4.44595","122.4563"
"2023-12-19 17:00:00",TOROBULU,"1.86559",1,"1.854",1,"-4.44595","122.4563"
"2023-12-19 16:50:00",TOROBULU,"1.84859",1,"1.836",1,"-4.44595","122.4563"
"2023-12-19 16:40:00",TOROBULU,"1.84059",1,"1.828",1,"-4.44595","122.4563"
"2023-12-19 16:30:00",TOROBULU,"1.83059",1,"1.817",1,"-4.44595","122.4563"
"2023-12-19 16:20:00",TOROBULU,"1.83559",1,"1.824",1,"-4.44595","122.4563"
"2023-12-19 16:10:00",TOROBULU,"1.83859",1,"1.826",1,"-4.44595","122.4563"
"2023-12-19 16:00:00",TOROBULU,"1.85459",1,"1.843",1,"-4.44595","122.4563"
"2023-12-19 15:50:00",TOROBULU,"1.87459",1,"1.863",1,"-4.44595","122.4563"
"2023-12-19 15:40:00",TOROBULU,"1.90359",1,"1.893",1,"-4.44595","122.4563"
"2023-12-19 15:30:00",TOROBULU,"1.93959",1,"1.929",1,"-4.44595","122.4563"
"2023-12-19 15:20:00",TOROBULU,"1.97959",1,"1.97",1,"-4.44595","122.4563"
"2023-12-19 15:10:00",TOROBULU,"2.02759",1,"2.019",1,"-4.44595","122.4563"
"2023-12-19 15:00:00",TOROBULU,"2.07859",1,"2.07",1,"-4.44595","122.4563"
"2023-12-19 14:50:00",TOROBULU,"2.12959",1,"2.123",1,"-4.44595","122.4563"
"2023-12-19 14:40:00",TOROBULU,"2.18259",1,"2.177",1,"-4.44595","122.4563"
"2023-12-19 14:30:00",TOROBULU,"2.24159",1,"2.238",1,"-4.44595","122.4563"
"2023-12-19 14:20:00",TOROBULU,"2.29659",1,"2.293",1,"-4.44595","122.4563"
"2023-12-19 14:10:00",TOROBULU,"2.35459",1,"2.353",1,"-4.44595","122.4563"
"2023-12-19 14:00:00",TOROBULU,"2.42059",1,"2.42",1,"-4.44595","122.4563"
"2023-12-19 13:50:00",TOROBULU,"2.48559",1,"2.486",1,"-4.44595","122.4563"
"2023-12-19 13:40:00",TOROBULU,"2.55259",1,"2.554",1,"-4.44595","122.4563"
"2023-12-19 13:30:00",TOROBULU,"2.61259",1,"2.615",1,"-4.44595","122.4563"
"2023-12-19 13:20:00",TOROBULU,"2.68059",1,"2.685",1,"-4.44595","122.4563"
"2023-12-19 13:10:00",TOROBULU,"2.74959",1,"2.756",1,"-4.44595","122.4563"
"2023-12-19 13:00:00",TOROBULU,"2.82459",1,"2.832",1,"-4.44595","122.4563"
"2023-12-19 12:50:00",TOROBULU,"2.89459",1,"2.903",1,"-4.44595","122.4563"
"2023-12-19 12:40:00",TOROBULU,"2.95459",1,"2.965",1,"-4.44595","122.4563"
"2023-12-19 12:30:00",TOROBULU,"3.01259",1,"3.023",1,"-4.44595","122.4563"
"2023-12-19 12:20:00",TOROBULU,"3.06659",1,"3.078",1,"-4.44595","122.4563"
"2023-12-19 12:10:00",TOROBULU,"3.11659",1,"3.131",1,"-4.44595","122.4563"
"2023-12-19 12:00:00",TOROBULU,"3.16459",1,"3.179",1,"-4.44595","122.4563"
"2023-12-19 11:50:00",TOROBULU,"3.20759",1,"3.224",1,"-4.44595","122.4563"
"2023-12-19 11:40:00",TOROBULU,"3.24159",1,"3.26",1,"-4.44595","122.4563"
"2023-12-19 11:30:00",TOROBULU,"3.26559",1,"3.286",1,"-4.44595","122.4563"
"2023-12-19 11:20:00",TOROBULU,"3.28959",1,"3.31",1,"-4.44595","122.4563"
"2023-12-19 11:10:00",TOROBULU,"3.30959",1,"3.33",1,"-4.44595","122.4563"
"2023-12-19 11:00:00",TOROBULU,"3.32359",1,"3.345",1,"-4.44595","122.4563"
"2023-12-19 10:50:00",TOROBULU,"3.34059",1,"3.359",1,"-4.44595","122.4563"
"2023-12-19 10:40:00",TOROBULU,"3.35259",1,"3.373",1,"-4.44595","122.4563"
"2023-12-19 10:30:00",TOROBULU,"3.36159",1,"3.383",1,"-4.44595","122.4563"
"2023-12-19 10:20:00",TOROBULU,"3.36059",1,"3.382",1,"-4.44595","122.4563"
"2023-12-19 10:10:00",TOROBULU,"3.35459",1,"3.375",1,"-4.44595","122.4563"
"2023-12-19 10:00:00",TOROBULU,"3.34559",1,"3.366",1,"-4.44595","122.4563"
"2023-12-19 09:50:00",TOROBULU,"3.32959",1,"3.351",1,"-4.44595","122.4563"
"2023-12-19 09:40:00",TOROBULU,"3.30659",1,"3.328",1,"-4.44595","122.4563"
"2023-12-19 09:30:00",TOROBULU,"3.27759",1,"3.296",1,"-4.44595","122.4563"
"2023-12-19 09:20:00",TOROBULU,"3.24359",1,"3.259",1,"-4.44595","122.4563"
"2023-12-19 09:10:00",TOROBULU,"3.19859",1,"3.212",1,"-4.44595","122.4563"
"2023-12-19 09:00:00",TOROBULU,"3.14359",1,"3.155",1,"-4.44595","122.4563"
"2023-12-19 08:50:00",TOROBULU,"3.08259",1,"3.092",1,"-4.44595","122.4563"
"2023-12-19 08:40:00",TOROBULU,"3.01559",1,"3.025",1,"-4.44595","122.4563"
"2023-12-19 08:30:00",TOROBULU,"2.94759",1,"2.957",1,"-4.44595","122.4563"
"2023-12-19 08:20:00",TOROBULU,"2.88059",1,"2.889",1,"-4.44595","122.4563"
"2023-12-19 08:10:00",TOROBULU,"2.80559",1,"2.812",1,"-4.44595","122.4563"
"2023-12-19 08:00:00",TOROBULU,"2.73259",1,"2.736",1,"-4.44595","122.4563"
"2023-12-19 07:50:00",TOROBULU,"2.65259",1,"2.658",1,"-4.44595","122.4563"
"2023-12-19 07:40:00",TOROBULU,"2.57459",1,"2.578",1,"-4.44595","122.4563"
"2023-12-19 07:30:00",TOROBULU,"2.49759",1,"2.5",1,"-4.44595","122.4563"
"2023-12-19 07:20:00",TOROBULU,"2.42059",1,"2.418",1,"-4.44595","122.4563"
"2023-12-19 07:10:00",TOROBULU,"2.34059",1,"2.336",1,"-4.44595","122.4563"
"2023-12-19 07:00:00",TOROBULU,"2.25259",1,"2.249",1,"-4.44595","122.4563"
"2023-12-19 06:50:00",TOROBULU,"2.16459",1,"2.159",1,"-4.44595","122.4563"
"2023-12-19 06:40:00",TOROBULU,"2.07459",1,"2.068",1,"-4.44595","122.4563"
"2023-12-19 06:30:00",TOROBULU,"1.98759",1,"1.98",1,"-4.44595","122.4563"
"2023-12-19 06:20:00",TOROBULU,"1.90459",1,"1.896",1,"-4.44595","122.4563"
"2023-12-19 06:10:00",TOROBULU,"1.81959",1,"1.809",1,"-4.44595","122.4563"
"2023-12-19 06:00:00",TOROBULU,"1.74359",1,"1.73",1,"-4.44595","122.4563"
"2023-12-19 05:50:00",TOROBULU,"1.66959",1,"1.651",1,"-4.44595","122.4563"
"2023-12-19 05:40:00",TOROBULU,"1.59259",1,"1.575",1,"-4.44595","122.4563"
"2023-12-19 05:30:00",TOROBULU,"1.52459",1,"1.51",1,"-4.44595","122.4563"
"2023-12-19 05:20:00",TOROBULU,"1.46059",1,"1.447",1,"-4.44595","122.4563"
"2023-12-19 05:10:00",TOROBULU,"1.40459",1,"1.392",1,"-4.44595","122.4563"
"2023-12-19 05:00:00",TOROBULU,"1.35459",1,"1.341",1,"-4.44595","122.4563"
"2023-12-19 04:50:00",TOROBULU,"1.31659",1,"1.304",1,"-4.44595","122.4563"
"2023-12-19 04:40:00",TOROBULU,"1.27959",1,"1.266",1,"-4.44595","122.4563"
"2023-12-19 04:30:00",TOROBULU,"1.24859",1,"1.232",1,"-4.44595","122.4563"
"2023-12-19 04:20:00",TOROBULU,"1.22659",1,"1.211",1,"-4.44595","122.4563"
"2023-12-19 04:10:00",TOROBULU,"1.20559",1,"1.188",1,"-4.44595","122.4563"
"2023-12-19 04:00:00",TOROBULU,"1.19359",1,"1.176",1,"-4.44595","122.4563"
"2023-12-19 03:50:00",TOROBULU,"1.18959",1,"1.171",1,"-4.44595","122.4563"
"2023-12-19 03:40:00",TOROBULU,"1.19459",1,"1.175",1,"-4.44595","122.4563"
"2023-12-19 03:30:00",TOROBULU,"1.20859",1,"1.189",1,"-4.44595","122.4563"
"2023-12-19 03:20:00",TOROBULU,"1.22559",1,"1.207",1,"-4.44595","122.4563"
"2023-12-19 03:10:00",TOROBULU,"1.24559",1,"1.229",1,"-4.44595","122.4563"
"2023-12-19 03:00:00",TOROBULU,"1.27559",1,"1.261",1,"-4.44595","122.4563"
"2023-12-19 02:50:00",TOROBULU,"1.31259",1,"1.3",1,"-4.44595","122.4563"
"2023-12-19 02:40:00",TOROBULU,"1.36259",1,"1.35",1,"-4.44595","122.4563"
"2023-12-19 02:30:00",TOROBULU,"1.41959",1,"1.407",1,"-4.44595","122.4563"
"2023-12-19 02:20:00",TOROBULU,"1.47359",1,"1.462",1,"-4.44595","122.4563"
"2023-12-19 02:10:00",TOROBULU,"1.52559",1,"1.516",1,"-4.44595","122.4563"
"2023-12-19 02:00:00",TOROBULU,"1.58359",1,"1.575",1,"-4.44595","122.4563"
"2023-12-19 01:50:00",TOROBULU,"1.65559",1,"1.643",1,"-4.44595","122.4563"
"2023-12-19 01:40:00",TOROBULU,"1.72459",1,"1.711",1,"-4.44595","122.4563"
"2023-12-19 01:30:00",TOROBULU,"1.79959",1,"1.789",1,"-4.44595","122.4563"
"2023-12-19 01:20:00",TOROBULU,"1.86559",1,"1.856",1,"-4.44595","122.4563"
"2023-12-19 01:10:00",TOROBULU,"1.93759",1,"1.929",1,"-4.44595","122.4563"
"2023-12-19 01:00:00",TOROBULU,"2.00759",1,"2.001",1,"-4.44595","122.4563"
"2023-12-19 00:50:00",TOROBULU,"2.08659",1,"2.08",1,"-4.44595","122.4563"
"2023-12-19 00:40:00",TOROBULU,"2.16159",1,"2.157",1,"-4.44595","122.4563"
"2023-12-19 00:30:00",TOROBULU,"2.24059",1,"2.238",1,"-4.44595","122.4563"
"2023-12-19 00:20:00",TOROBULU,"2.31559",1,"2.312",1,"-4.44595","122.4563"
"2023-12-19 00:10:00",TOROBULU,"2.38659",1,"2.388",1,"-4.44595","122.4563"
"2023-12-19 00:00:00",TOROBULU,"2.45659",1,"2.459",1,"-4.44595","122.4563"
"2023-12-18 23:50:00",TOROBULU,"2.52759",1,"2.53",1,"-4.44595","122.4563"
"2023-12-18 23:40:00",TOROBULU,"2.59959",1,"2.602",1,"-4.44595","122.4563"
"2023-12-18 23:30:00",TOROBULU,"2.66859",1,"2.671",1,"-4.44595","122.4563"
"2023-12-18 23:20:00",TOROBULU,"2.72459",1,"2.732",1,"-4.44595","122.4563"
"2023-12-18 23:10:00",TOROBULU,"2.77859",1,"2.785",1,"-4.44595","122.4563"
"2023-12-18 23:00:00",TOROBULU,"2.82759",1,"2.836",1,"-4.44595","122.4563"
"2023-12-18 22:50:00",TOROBULU,"2.88259",1,"2.89",1,"-4.44595","122.4563"
"2023-12-18 22:40:00",TOROBULU,"2.93259",1,"2.941",1,"-4.44595","122.4563"
"2023-12-18 22:30:00",TOROBULU,"2.97659",1,"2.987",1,"-4.44595","122.4563"
"2023-12-18 22:20:00",TOROBULU,"3.01659",1,"3.028",1,"-4.44595","122.4563"
"2023-12-18 22:10:00",TOROBULU,"3.04759",1,"3.06",1,"-4.44595","122.4563"
"2023-12-18 22:00:00",TOROBULU,"3.08059",1,"3.093",1,"-4.44595","122.4563"
"2023-12-18 21:50:00",TOROBULU,"3.11659",1,"3.129",1,"-4.44595","122.4563"
"2023-12-18 21:40:00",TOROBULU,"3.14359",1,"3.157",1,"-4.44595","122.4563"
"2023-12-18 21:30:00",TOROBULU,"3.16459",1,"3.178",1,"-4.44595","122.4563"
"2023-12-18 21:20:00",TOROBULU,"3.17959",1,"3.192",1,"-4.44595","122.4563"
"2023-12-18 21:10:00",TOROBULU,"3.19259",1,"3.206",1,"-4.44595","122.4563"
"2023-12-18 21:00:00",TOROBULU,"3.19859",1,"3.213",1,"-4.44595","122.4563"
"2023-12-18 20:50:00",TOROBULU,"3.20059",1,"3.215",1,"-4.44595","122.4563"
"2023-12-18 20:40:00",TOROBULU,"3.20659",1,"3.22",1,"-4.44595","122.4563"
"2023-12-18 20:30:00",TOROBULU,"3.20159",1,"3.214",1,"-4.44595","122.4563"
"2023-12-18 20:20:00",TOROBULU,"3.18359",1,"3.195",1,"-4.44595","122.4563"
"2023-12-18 20:10:00",TOROBULU,"3.16259",1,"3.173",1,"-4.44595","122.4563"
"2023-12-18 20:00:00",TOROBULU,"3.14159",1,"3.152",1,"-4.44595","122.4563"
"2023-12-18 19:50:00",TOROBULU,"3.12259",1,"3.131",1,"-4.44595","122.4563"
"2023-12-18 19:40:00",TOROBULU,"3.09259",1,"3.099",1,"-4.44595","122.4563"
"2023-12-18 19:30:00",TOROBULU,"3.04859",1,"3.054",1,"-4.44595","122.4563"
"2023-12-18 19:20:00",TOROBULU,"3.00359",1,"3.01",1,"-4.44595","122.4563"
"2023-12-18 19:10:00",TOROBULU,"2.95659",1,"2.964",1,"-4.44595","122.4563"
"2023-12-18 19:00:00",TOROBULU,"2.90659",1,"2.914",1,"-4.44595","122.4563"
"2023-12-18 18:50:00",TOROBULU,"2.85259",1,"2.863",1,"-4.44595","122.4563"
"2023-12-18 18:40:00",TOROBULU,"2.79659",1,"2.805",1,"-4.44595","122.4563"
"2023-12-18 18:30:00",TOROBULU,"2.73959",1,"2.741",1,"-4.44595","122.4563"
"2023-12-18 18:20:00",TOROBULU,"2.68059",1,"2.68",1,"-4.44595","122.4563"
"2023-12-18 18:10:00",TOROBULU,"2.61759",1,"2.617",1,"-4.44595","122.4563"
"2023-12-18 18:00:00",TOROBULU,"2.55859",1,"2.56",1,"-4.44595","122.4563"
"2023-12-18 17:50:00",TOROBULU,"2.50059",1,"2.5",1,"-4.44595","122.4563"
"2023-12-18 17:40:00",TOROBULU,"2.44459",1,"2.443",1,"-4.44595","122.4563"
"2023-12-18 17:30:00",TOROBULU,"2.38159",1,"2.379",1,"-4.44595","122.4563"
"2023-12-18 17:20:00",TOROBULU,"2.31759",1,"2.313",1,"-4.44595","122.4563"
"2023-12-18 17:10:00",TOROBULU,"2.26059",1,"2.257",1,"-4.44595","122.4563"
"2023-12-18 17:00:00",TOROBULU,"2.20659",1,"2.203",1,"-4.44595","122.4563"
"2023-12-18 16:50:00",TOROBULU,"2.15059",1,"2.145",1,"-4.44595","122.4563"
"2023-12-18 16:40:00",TOROBULU,"2.09959",1,"2.093",1,"-4.44595","122.4563"
"2023-12-18 16:30:00",TOROBULU,"2.05459",1,"2.048",1,"-4.44595","122.4563"
"2023-12-18 16:20:00",TOROBULU,"2.01659",1,"2.01",1,"-4.44595","122.4563"
"2023-12-18 16:10:00",TOROBULU,"1.98159",1,"1.973",1,"-4.44595","122.4563"
"2023-12-18 16:00:00",TOROBULU,"1.95859",1,"1.949",1,"-4.44595","122.4563"
"2023-12-18 15:50:00",TOROBULU,"1.94559",1,"1.937",1,"-4.44595","122.4563"
"2023-12-18 15:40:00",TOROBULU,"1.94059",1,"1.932",1,"-4.44595","122.4563"
"2023-12-18 15:30:00",TOROBULU,"1.93959",1,"1.931",1,"-4.44595","122.4563"
"2023-12-18 15:20:00",TOROBULU,"1.93959",1,"1.93",1,"-4.44595","122.4563"
"2023-12-18 15:10:00",TOROBULU,"1.94859",1,"1.94",1,"-4.44595","122.4563"
"2023-12-18 15:00:00",TOROBULU,"1.96659",1,"1.957",1,"-4.44595","122.4563"
"2023-12-18 14:50:00",TOROBULU,"1.99259",1,"1.983",1,"-4.44595","122.4563"
"2023-12-18 14:40:00",TOROBULU,"2.01759",1,"2.009",1,"-4.44595","122.4563"
"2023-12-18 14:30:00",TOROBULU,"2.04759",1,"2.04",1,"-4.44595","122.4563"
"2023-12-18 14:20:00",TOROBULU,"2.08059",1,"2.073",1,"-4.44595","122.4563"
"2023-12-18 14:10:00",TOROBULU,"2.12459",1,"2.118",1,"-4.44595","122.4563"
"2023-12-18 14:00:00",TOROBULU,"2.17359",1,"2.169",1,"-4.44595","122.4563"
"2023-12-18 13:50:00",TOROBULU,"2.21959",1,"2.216",1,"-4.44595","122.4563"
"2023-12-18 13:40:00",TOROBULU,"2.27259",1,"2.272",1,"-4.44595","122.4563"
"2023-12-18 13:30:00",TOROBULU,"2.33159",1,"2.333",1,"-4.44595","122.4563"
"2023-12-18 13:20:00",TOROBULU,"2.39659",1,"2.4",1,"-4.44595","122.4563"
"2023-12-18 13:10:00",TOROBULU,"2.45959",1,"2.462",1,"-4.44595","122.4563"
"2023-12-18 13:00:00",TOROBULU,"2.52459",1,"2.528",1,"-4.44595","122.4563"
"2023-12-18 12:50:00",TOROBULU,"2.59459",1,"2.599",1,"-4.44595","122.4563"
