MESSAGEDATE,"station_name","wl_radar","wl_radar_QC",lat,lon
"2023-11-18 06:10:00","KAYANGAN LOMBOK","-3.037",1,"-8.4857","116.67398"
"2023-11-18 06:20:00","KAYANGAN LOMBOK","-2.938",1,"-8.4857","116.67398"
"2023-11-18 06:30:00","KAYANGAN LOMBOK","-2.922",1,"-8.4857","116.67398"
"2023-11-18 06:40:00","KAYANGAN LOMBOK","-2.852",1,"-8.4857","116.67398"
"2023-11-18 06:50:00","KAYANGAN LOMBOK","-2.789",1,"-8.4857","116.67398"
"2023-11-18 07:00:00","KAYANGAN LOMBOK","-2.703",1,"-8.4857","116.67398"
"2023-11-18 07:10:00","KAYANGAN LOMBOK","-2.644",1,"-8.4857","116.67398"
"2023-11-18 07:20:00","KAYANGAN LOMBOK","-2.646",1,"-8.4857","116.67398"
"2023-11-18 07:30:00","KAYANGAN LOMBOK","-2.649",1,"-8.4857","116.67398"
"2023-11-18 07:40:00","KAYANGAN LOMBOK","-2.648",1,"-8.4857","116.67398"
"2023-11-18 07:50:00","KAYANGAN LOMBOK","-2.64",1,"-8.4857","116.67398"
"2023-11-18 08:00:00","KAYANGAN LOMBOK","-2.63",1,"-8.4857","116.67398"
"2023-11-18 08:10:00","KAYANGAN LOMBOK","-2.663",1,"-8.4857","116.67398"
"2023-11-18 08:20:00","KAYANGAN LOMBOK","-2.679",1,"-8.4857","116.67398"
"2023-11-18 08:30:00","KAYANGAN LOMBOK","-2.705",1,"-8.4857","116.67398"
"2023-11-18 08:40:00","KAYANGAN LOMBOK","-2.696",1,"-8.4857","116.67398"
"2023-11-18 08:50:00","KAYANGAN LOMBOK","-2.719",1,"-8.4857","116.67398"
"2023-11-18 09:00:00","KAYANGAN LOMBOK","-2.723",1,"-8.4857","116.67398"
"2023-11-18 09:10:00","KAYANGAN LOMBOK","-2.768",1,"-8.4857","116.67398"
"2023-11-18 09:20:00","KAYANGAN LOMBOK","-2.807",1,"-8.4857","116.67398"
"2023-11-18 09:30:00","KAYANGAN LOMBOK","-2.799",1,"-8.4857","116.67398"
"2023-11-18 09:40:00","KAYANGAN LOMBOK","-2.829",1,"-8.4857","116.67398"
"2023-11-18 09:50:00","KAYANGAN LOMBOK","-2.836",1,"-8.4857","116.67398"
"2023-11-18 10:00:00","KAYANGAN LOMBOK","-2.859",1,"-8.4857","116.67398"
"2023-11-18 10:10:00","KAYANGAN LOMBOK","-2.891",1,"-8.4857","116.67398"
"2023-11-18 10:20:00","KAYANGAN LOMBOK","-2.944",1,"-8.4857","116.67398"
"2023-11-18 10:30:00","KAYANGAN LOMBOK","-2.963",1,"-8.4857","116.67398"
"2023-11-18 10:40:00","KAYANGAN LOMBOK","-3.014",1,"-8.4857","116.67398"
"2023-11-18 10:50:00","KAYANGAN LOMBOK","-2.994",1,"-8.4857","116.67398"
"2023-11-18 11:00:00","KAYANGAN LOMBOK","-3.009",1,"-8.4857","116.67398"
"2023-11-18 11:10:00","KAYANGAN LOMBOK","-3.023",1,"-8.4857","116.67398"
"2023-11-18 11:20:00","KAYANGAN LOMBOK","-3.022",1,"-8.4857","116.67398"
"2023-11-18 11:30:00","KAYANGAN LOMBOK","-2.989",1,"-8.4857","116.67398"
"2023-11-18 11:40:00","KAYANGAN LOMBOK","-3.01",1,"-8.4857","116.67398"
"2023-11-18 11:50:00","KAYANGAN LOMBOK","-2.978",1,"-8.4857","116.67398"
"2023-11-18 12:00:00","KAYANGAN LOMBOK","-2.982",1,"-8.4857","116.67398"
"2023-11-18 12:10:00","KAYANGAN LOMBOK","-2.944",1,"-8.4857","116.67398"
"2023-11-18 12:20:00","KAYANGAN LOMBOK","-2.88",1,"-8.4857","116.67398"
"2023-11-18 12:30:00","KAYANGAN LOMBOK","-2.83",1,"-8.4857","116.67398"
"2023-11-18 12:40:00","KAYANGAN LOMBOK","-2.751",1,"-8.4857","116.67398"
"2023-11-18 12:50:00","KAYANGAN LOMBOK","-2.698",1,"-8.4857","116.67398"
